attendance_id,employee_id,attendance_date,hours_worked
11759,756,2025-10-25 14:05:26.516890,5.0
11760,232,2025-07-28 14:05:26.516895,0.0
11761,1054,2025-12-06 14:05:26.516900,
11762,636,2025-07-15 14:05:26.516904,4.0
11763,1131,2026-05-29 14:05:26.516909,7.0
11764,817,2025-08-18 14:05:26.516914,2.0
11765,343,2026-01-03 14:05:26.516919,9.0
11766,97,2025-10-06 14:05:26.516924,3.0
11767,1054,2026-04-16 14:05:26.516927,9.0
11768,337,2026-03-23 14:05:26.516932,4.0
11769,240,2025-08-09 14:05:26.516947,3.0
11770,679,2025-11-25 14:05:26.516951,1.0
11771,97,2026-01-06 14:05:26.516955,0.0
11772,1014,2025-12-29 14:05:26.516960,4.0
11773,694,2025-12-12 14:05:26.516966,8.0
11774,978,2026-03-06 14:05:26.516970,0.0
11775,17,2025-09-01 14:05:26.516975,
11776,576,2025-07-06 14:05:26.516979,4.0
11777,1080,2025-10-25 14:05:26.516984,10.0
11778,713,2025-11-29 14:05:26.516991,10.0
11779,1094,2025-12-29 14:05:26.516994,2.0
11780,881,2026-03-27 14:05:26.516998,8.0
11781,754,2025-10-13 14:05:26.517002,10.0
11782,131,2026-04-16 14:05:26.517006,6.0
11783,1082,2025-09-23 14:05:26.517010,6.0
11784,707,2025-07-30 14:05:26.517014,3.0
11785,258,2026-01-20 14:05:26.517018,8.0
11786,1142,2026-04-20 14:05:26.517022,5.0
11787,657,2026-04-24 14:05:26.517027,
11788,368,2025-09-03 14:05:26.517032,6.0
11789,482,2025-06-30 14:05:26.517036,2.0
11790,1053,2025-08-18 14:05:26.517040,1.0
11791,841,2025-07-01 14:05:26.517045,3.0
11792,1024,2026-01-15 14:05:26.517049,7.0
11793,589,2025-06-10 14:05:26.517055,4.0
11794,509,2025-12-23 14:05:26.517059,9.0
11795,416,2026-01-12 14:05:26.517063,1.0
11796,195,2025-07-21 14:05:26.517067,8.0
182,860,2025-09-14 14:05:26.517072,10.0
139,761,2025-07-27 14:05:26.517077,8.0
11799,261,2025-10-02 14:05:26.517086,10.0
17,1095,2025-12-07 14:05:26.517089,7.0
11801,944,2026-04-17 14:05:26.517096,0.0
11802,744,2026-02-11 14:05:26.517100,2.0
11803,238,2025-11-14 14:05:26.517104,9.0
11804,137,2025-07-16 14:05:26.517108,2.0
11805,364,2025-07-29 14:05:26.517112,3.0
11806,621,2026-06-05 14:05:26.517117,10.0
11807,179,2025-09-21 14:05:26.517122,4.0
11808,71,2026-01-10 14:05:26.517126,10.0
11809,366,2025-06-26 14:05:26.517130,8.0
11810,431,2026-01-19 14:05:26.517134,8.0
11811,1130,2026-04-22 14:05:26.517139,7.0
11812,1131,2025-12-18 14:05:26.517143,7.0
11813,962,2025-10-28 14:05:26.517147,7.0
11814,989,2025-12-29 14:05:26.517152,10.0
11815,282,2025-08-05 14:05:26.517156,8.0
11816,70,2025-09-12 14:05:26.517160,1.0
11817,1136,2025-12-19 14:05:26.517164,3.0
11818,216,2026-02-19 14:05:26.517169,0.0
11819,181,2025-11-26 14:05:26.517173,5.0
11820,136,2025-07-24 14:05:26.517177,2.0
11821,2,2026-02-13 14:05:26.517181,9.0
11822,639,2026-01-18 14:05:26.517185,0.0
11823,1010,2026-04-01 14:05:26.517190,9.0
11824,906,2026-01-21 14:05:26.517195,3.0
11825,622,2025-10-23 14:05:26.517199,0.0
11826,359,2026-05-15 14:05:26.517203,4.0
11827,40,2026-01-17 14:05:26.517208,6.0
11828,415,2026-04-12 14:05:26.517212,6.0
11829,302,2025-10-25 14:05:26.517216,4.0
11830,1081,2025-12-15 14:05:26.517220,5.0
11831,887,2025-10-08 14:05:26.517225,9.0
11832,971,2025-07-03 14:05:26.517229,1.0
11833,1114,2026-04-08 14:05:26.517237,
11834,32,2025-12-25 14:05:26.517315,1.0
11835,719,2026-03-28 14:05:26.517323,2.0
11836,533,2026-02-12 14:05:26.517328,1.0
11837,594,2025-08-28 14:05:26.517333,10.0
11838,1187,2026-04-06 14:05:26.517337,1.0
11839,400,2026-02-19 14:05:26.517341,8.0
11840,786,2025-09-20 14:05:26.517345,10.0
11841,991,2025-07-07 14:05:26.517349,10.0
11842,679,2025-09-13 14:05:26.517354,4.0
11843,97,2025-07-28 14:05:26.517359,1.0
11844,564,2025-09-01 14:05:26.517362,0.0
11845,970,2025-10-24 14:05:26.517366,5.0
11846,228,2025-06-18 14:05:26.517378,2.0
11847,46,2026-04-29 14:05:26.517382,0.0
11848,955,2025-12-05 14:05:26.517386,2.0
11849,241,2025-11-21 14:05:26.517390,6.0
11850,124,2026-02-24 14:05:26.517395,8.0
11851,833,2025-09-09 14:05:26.517401,10.0
11852,49,2026-01-09 14:05:26.517405,1.0
11853,908,2025-09-02 14:05:26.517409,1.0
11854,576,2025-10-16 14:05:26.517413,1.0
11855,239,2026-03-03 14:05:26.517417,4.0
11856,581,2025-10-15 14:05:26.517422,5.0
11857,506,2025-07-27 14:05:26.517426,10.0
11858,926,2026-05-13 14:05:26.517430,0.0
11859,1141,2025-06-15 14:05:26.517434,7.0
11860,1089,2025-12-17 14:05:26.517438,6.0
11861,229,2025-12-28 14:05:26.517442,10.0
11862,989,2025-09-15 14:05:26.517449,0.0
11863,944,2025-11-19 14:05:26.517455,1.0
11864,41,2026-03-20 14:05:26.517459,7.0
11865,1144,2026-02-12 14:05:26.517468,6.0
11866,485,2025-08-27 14:05:26.517473,3.0
11867,1178,2025-06-30 14:05:26.517478,9.0
11868,643,2025-07-16 14:05:26.517482,2.0
11869,280,2026-05-29 14:05:26.517486,9.0
11870,727,2026-02-21 14:05:26.517491,2.0
11871,77,2026-02-15 14:05:26.517495,4.0
11872,190,2026-05-04 14:05:26.517500,4.0
41,493,2025-11-29 14:05:26.517505,
11874,205,2025-12-19 14:05:26.517509,4.0
11875,113,2026-04-26 14:05:26.517514,3.0
11876,796,2025-10-26 14:05:26.517518,1.0
11877,155,2025-09-21 14:05:26.517522,3.0
11878,109,2026-02-12 14:05:26.517526,9.0
11879,848,2025-08-03 14:05:26.517530,8.0
11880,1134,2025-06-08 14:05:26.517534,6.0
11881,989,2025-07-17 14:05:26.517538,3.0
11882,1058,2025-10-25 14:05:26.517542,8.0
11883,879,2026-05-22 14:05:26.517546,3.0
11884,646,2025-07-30 14:05:26.517551,6.0
11885,550,2025-10-13 14:05:26.517555,2.0
11886,763,2026-06-07 14:05:26.517559,8.0
11887,1160,2026-04-25 14:05:26.517565,4.0
11888,125,2026-04-26 14:05:26.517570,0.0
11889,809,2026-06-03 14:05:26.517576,9.0
11890,655,2025-11-19 14:05:26.517580,8.0
11891,74,2025-11-02 14:05:26.517586,5.0
11892,144,2025-06-07 14:05:26.517591,7.0
11893,1180,2025-06-09 14:05:26.517596,8.0
11894,647,2026-03-04 14:05:26.517601,5.0
11895,711,2025-12-23 14:05:26.517605,9.0
11896,1041,2025-09-19 14:05:26.517613,
11897,338,2025-08-19 14:05:26.517618,7.0
11898,1169,2026-02-12 14:05:26.517622,5.0
11899,237,2026-03-15 14:05:26.517626,5.0
11900,807,2025-08-14 14:05:26.517631,
11901,1152,2026-03-22 14:05:26.517635,3.0
11902,788,2026-02-14 14:05:26.517639,1.0
11903,316,2026-05-25 14:05:26.517644,
11904,835,2025-06-21 14:05:26.517648,9.0
11905,248,2026-04-06 14:05:26.517653,10.0
11906,914,2026-04-29 14:05:26.517657,4.0
11907,71,2025-11-16 14:05:26.517661,6.0
11908,800,2025-11-23 14:05:26.517720,9.0
11909,363,2025-10-03 14:05:26.517727,3.0
11910,919,2025-06-28 14:05:26.517731,6.0
11911,775,2025-08-01 14:05:26.517735,2.0
11912,824,2025-07-21 14:05:26.517740,7.0
11913,455,2025-06-11 14:05:26.517744,9.0
11914,214,2026-06-07 14:05:26.517764,
11915,196,2025-08-14 14:05:26.517770,5.0
11916,165,2025-08-26 14:05:26.517775,3.0
11917,341,2026-05-31 14:05:26.517779,5.0
11918,772,2025-08-24 14:05:26.517784,0.0
11919,725,2025-10-16 14:05:26.517789,2.0
11920,468,2026-03-04 14:05:26.517793,0.0
11921,415,2026-02-06 14:05:26.517797,1.0
11922,974,2026-02-15 14:05:26.517805,4.0
11923,688,2026-05-01 14:05:26.517811,0.0
11924,121,2026-02-22 14:05:26.517815,
118,1024,2025-06-25 14:05:26.517820,8.0
148,54,2025-07-17 14:05:26.517825,3.0
11927,339,2026-04-29 14:05:26.517829,4.0
11928,132,2026-02-23 14:05:26.517837,3.0
11929,898,2025-07-07 14:05:26.517843,3.0
11930,193,2025-06-09 14:05:26.517847,10.0
11931,287,2025-06-09 14:05:26.517851,10.0
11932,502,2026-04-30 14:05:26.517855,5.0
11933,614,2025-10-21 14:05:26.517860,10.0
11934,306,2026-02-04 14:05:26.517864,9.0
181,312,2026-05-27 14:05:26.517869,5.0
11936,1159,2026-05-05 14:05:26.517874,6.0
11937,555,2025-10-10 14:05:26.517879,4.0
11938,213,2025-10-14 14:05:26.517883,4.0
11939,1146,2025-10-22 14:05:26.517887,5.0
11940,953,2025-11-08 14:05:26.517892,0.0
11941,1034,2025-09-12 14:05:26.517900,5.0
11942,1029,2026-02-06 14:05:26.517903,3.0
11943,518,2025-08-01 14:05:26.517907,10.0
11944,408,2025-10-11 14:05:26.517912,8.0
11945,834,2026-02-24 14:05:26.517916,6.0
11946,759,2026-02-26 14:05:26.517920,7.0
11947,283,2025-07-17 14:05:26.517925,
11948,851,2025-09-11 14:05:26.517929,10.0
11949,673,2026-05-02 14:05:26.517934,4.0
11950,323,2025-07-14 14:05:26.517938,4.0
11951,995,2025-11-09 14:05:26.517942,8.0
11952,940,2026-01-29 14:05:26.517947,9.0
179,793,2025-06-08 14:05:26.517951,3.0
11954,166,2025-12-14 14:05:26.517991,2.0
11955,914,2025-08-31 14:05:26.518020,2.0
11956,437,2026-03-08 14:05:26.518024,3.0
11957,83,2026-02-08 14:05:26.518029,6.0
11958,1083,2025-11-13 14:05:26.518033,2.0
11959,425,2025-06-21 14:05:26.518036,7.0
11960,275,2026-05-09 14:05:26.518046,3.0
11961,1084,2025-09-28 14:05:26.518051,6.0
11962,830,2026-03-10 14:05:26.518055,1.0
11963,859,2026-05-04 14:05:26.518059,0.0
11964,730,2026-02-09 14:05:26.518062,1.0
11965,842,2026-02-05 14:05:26.518066,1.0
11966,351,2025-07-06 14:05:26.518070,7.0
11967,228,2025-08-18 14:05:26.518074,9.0
11968,679,2026-03-10 14:05:26.518078,8.0
11969,1115,2025-09-21 14:05:26.518082,2.0
11970,411,2025-10-27 14:05:26.518086,9.0
11971,736,2025-10-13 14:05:26.518090,10.0
11972,1113,2025-12-17 14:05:26.518094,3.0
11973,1003,2025-09-21 14:05:26.518098,8.0
11974,358,2025-07-23 14:05:26.518102,7.0
11975,204,2026-03-29 14:05:26.518106,0.0
11976,975,2026-02-25 14:05:26.518110,2.0
11977,640,2026-05-23 14:05:26.518114,7.0
11978,535,2025-11-11 14:05:26.518126,6.0
11979,776,2026-02-15 14:05:26.518131,3.0
11980,933,2025-10-15 14:05:26.518135,10.0
11981,483,2026-03-02 14:05:26.518140,0.0
11982,305,2025-07-04 14:05:26.518143,5.0
11983,1156,2026-04-23 14:05:26.518147,4.0
11984,402,2025-11-01 14:05:26.518152,1.0
11985,929,2025-12-31 14:05:26.518157,1.0
123,1146,2026-05-23 14:05:26.518161,10.0
11987,218,2026-03-26 14:05:26.518167,8.0
11988,925,2026-03-24 14:05:26.518171,4.0
11989,658,2025-07-15 14:05:26.518176,4.0
11990,611,2025-10-28 14:05:26.518180,0.0
11991,995,2026-04-24 14:05:26.518184,4.0
11992,966,2026-05-27 14:05:26.518218,6.0
11993,201,2026-04-20 14:05:26.518224,5.0
11994,296,2026-01-07 14:05:26.518229,4.0
11995,500,2026-05-09 14:05:26.518233,1.0
11996,915,2026-01-11 14:05:26.518239,9.0
11997,483,2026-03-23 14:05:26.518244,10.0
11998,1130,2025-06-20 14:05:26.518248,0.0
11999,1074,2026-03-11 14:05:26.518253,10.0
12000,495,2026-04-24 14:05:26.518258,2.0
12001,1076,2025-10-10 14:05:26.518262,8.0
12002,788,2026-04-15 14:05:26.518266,2.0
12003,93,2025-06-22 14:05:26.518270,6.0
12004,725,2026-03-21 14:05:26.518274,4.0
12005,931,2026-01-15 14:05:26.518279,10.0
12006,1045,2026-04-10 14:05:26.518283,2.0
12007,963,2026-02-04 14:05:26.518288,10.0
12008,442,2025-12-11 14:05:26.518292,3.0
12009,637,2026-01-21 14:05:26.518296,0.0
12010,827,2026-02-07 14:05:26.518300,3.0
12011,15,2025-10-23 14:05:26.518304,5.0
12012,1177,2026-04-16 14:05:26.518308,8.0
12013,1134,2025-11-19 14:05:26.518312,1.0
12014,637,2025-08-01 14:05:26.518316,3.0
12015,544,2025-11-12 14:05:26.518320,1.0
12016,339,2025-07-04 14:05:26.518325,9.0
12017,532,2026-01-09 14:05:26.518329,1.0
12018,911,2026-05-30 14:05:26.518333,0.0
12019,962,2025-08-19 14:05:26.518337,5.0
12020,740,2026-05-26 14:05:26.518341,2.0
12021,308,2025-12-21 14:05:26.518346,3.0
12022,771,2026-05-28 14:05:26.518349,2.0
12023,698,2025-09-08 14:05:26.518356,3.0
12024,268,2025-10-07 14:05:26.518361,1.0
12025,608,2025-08-25 14:05:26.518365,2.0
12026,463,2025-08-09 14:05:26.518369,3.0
12027,1065,2025-07-25 14:05:26.518375,8.0
12028,804,2025-10-27 14:05:26.518380,9.0
12029,82,2026-03-18 14:05:26.518384,
12030,42,2025-11-28 14:05:26.518388,2.0
12031,647,2026-01-16 14:05:26.518392,9.0
12032,184,2026-04-29 14:05:26.518397,10.0
12033,62,2025-10-30 14:05:26.518402,4.0
12034,188,2025-06-18 14:05:26.518406,5.0
12035,66,2025-08-21 14:05:26.518410,7.0
12036,244,2026-02-07 14:05:26.518415,6.0
12037,126,2025-11-23 14:05:26.518419,3.0
12038,809,2026-05-24 14:05:26.518423,7.0
12039,566,2025-08-19 14:05:26.518428,9.0
12040,850,2026-01-16 14:05:26.518431,6.0
12041,239,2025-09-09 14:05:26.518436,0.0
12042,870,2025-06-08 14:05:26.518440,
12043,71,2025-08-16 14:05:26.518444,6.0
12044,1184,2025-08-07 14:05:26.518448,5.0
12045,803,2026-02-23 14:05:26.518452,10.0
12046,92,2025-11-15 14:05:26.518456,
12047,1153,2026-03-30 14:05:26.518461,3.0
12048,497,2025-12-30 14:05:26.518465,
12049,565,2025-07-20 14:05:26.518469,7.0
12050,832,2026-03-17 14:05:26.518474,4.0
12051,1118,2026-04-01 14:05:26.518478,8.0
12052,82,2026-01-02 14:05:26.518483,2.0
12053,1143,2025-12-17 14:05:26.518487,4.0
12054,1010,2025-06-17 14:05:26.518491,6.0
12055,759,2026-03-02 14:05:26.518498,7.0
12056,932,2026-04-05 14:05:26.518502,1.0
12057,950,2025-10-12 14:05:26.518508,2.0
12058,727,2026-01-22 14:05:26.518513,4.0
12059,57,2025-11-01 14:05:26.518517,5.0
12060,633,2025-06-07 14:05:26.518521,9.0
12061,1187,2025-07-19 14:05:26.518525,7.0
12062,723,2026-05-30 14:05:26.518529,5.0
12063,1050,2026-02-03 14:05:26.518533,10.0
12064,184,2025-11-11 14:05:26.518537,3.0
12065,464,2026-02-24 14:05:26.518542,7.0
12066,1144,2025-07-26 14:05:26.518546,6.0
12067,8,2025-12-16 14:05:26.518551,1.0
12068,988,2025-11-25 14:05:26.518556,1.0
12069,936,2026-04-25 14:05:26.518560,1.0
12070,119,2026-06-03 14:05:26.518564,0.0
12071,423,2025-07-02 14:05:26.518568,0.0
12072,375,2025-12-25 14:05:26.518572,3.0
12073,775,2026-04-29 14:05:26.518576,6.0
12074,207,2026-02-16 14:05:26.518580,
12075,714,2026-03-05 14:05:26.518584,7.0
12076,99,2025-10-05 14:05:26.518589,9.0
12077,807,2025-11-15 14:05:26.518593,4.0
12078,970,2025-09-08 14:05:26.518597,6.0
12079,643,2026-05-21 14:05:26.518601,5.0
12080,697,2025-11-21 14:05:26.518605,4.0
12081,35,2026-03-29 14:05:26.518692,9.0
12082,129,2026-02-28 14:05:26.518719,
12083,1191,2025-10-06 14:05:26.518726,5.0
12084,365,2025-08-20 14:05:26.518730,9.0
12085,667,2026-03-29 14:05:26.518734,7.0
12086,72,2025-12-07 14:05:26.518739,8.0
12087,392,2025-06-18 14:05:26.518748,6.0
12088,1137,2025-09-16 14:05:26.518752,1.0
12089,80,2026-01-04 14:05:26.518756,1.0
12090,671,2026-02-25 14:05:26.518760,3.0
12091,126,2026-05-23 14:05:26.518764,8.0
12092,505,2026-03-03 14:05:26.518769,8.0
12093,770,2025-08-03 14:05:26.518772,6.0
12094,181,2025-08-19 14:05:26.518777,2.0
12095,770,2025-07-19 14:05:26.518781,3.0
12096,693,2025-07-25 14:05:26.518785,5.0
12097,1016,2025-09-11 14:05:26.518789,2.0
12098,543,2025-10-25 14:05:26.518794,5.0
12099,1162,2025-12-02 14:05:26.518797,5.0
12100,252,2025-08-10 14:05:26.518801,8.0
12101,128,2026-02-19 14:05:26.518806,7.0
12102,1053,2025-07-20 14:05:26.518810,4.0
12103,813,2025-10-14 14:05:26.518814,0.0
12104,846,2026-05-10 14:05:26.518817,9.0
12105,1102,2025-07-25 14:05:26.518821,3.0
12106,550,2026-01-14 14:05:26.518826,0.0
12107,1158,2025-10-01 14:05:26.518830,
12108,385,2025-08-04 14:05:26.518834,3.0
12109,125,2025-07-12 14:05:26.518838,3.0
12110,756,2026-04-21 14:05:26.518842,3.0
12111,657,2025-11-25 14:05:26.518849,10.0
12112,1166,2025-11-27 14:05:26.518853,0.0
12113,760,2025-10-24 14:05:26.518858,3.0
12114,795,2026-02-17 14:05:26.518862,9.0
12115,595,2025-08-28 14:05:26.518866,7.0
12116,640,2025-12-04 14:05:26.518869,7.0
12117,580,2025-06-12 14:05:26.518874,5.0
12118,1172,2026-03-18 14:05:26.518878,3.0
12119,413,2025-12-13 14:05:26.518884,7.0
12120,134,2025-07-25 14:05:26.518891,8.0
12121,883,2025-08-11 14:05:26.518895,8.0
12122,397,2026-06-04 14:05:26.518899,0.0
12123,140,2026-03-01 14:05:26.518904,0.0
12124,12,2025-10-01 14:05:26.518908,0.0
12125,586,2026-05-20 14:05:26.518912,9.0
12126,181,2026-02-26 14:05:26.518916,10.0
12127,549,2026-01-26 14:05:26.518920,10.0
12128,661,2026-05-28 14:05:26.518924,6.0
12129,49,2026-05-07 14:05:26.518928,0.0
12130,97,2026-01-08 14:05:26.518932,10.0
12131,318,2026-04-30 14:05:26.518936,3.0
12132,307,2026-03-24 14:05:26.518940,5.0
12133,98,2025-07-30 14:05:26.518944,3.0
12134,1165,2026-03-30 14:05:26.518948,
12135,1065,2026-05-18 14:05:26.518952,10.0
77,432,2025-10-07 14:05:26.518956,0.0
12137,913,2026-06-03 14:05:26.518960,4.0
12138,1085,2025-12-07 14:05:26.518965,3.0
12139,761,2025-12-21 14:05:26.518971,7.0
12140,1061,2026-03-23 14:05:26.518975,6.0
12141,672,2026-05-25 14:05:26.518981,8.0
12142,461,2026-01-20 14:05:26.518985,7.0
12143,1169,2026-05-08 14:05:26.518989,9.0
12144,169,2026-03-16 14:05:26.518993,5.0
12145,650,2025-09-25 14:05:26.518997,0.0
12146,657,2026-04-15 14:05:26.519001,6.0
12147,893,2025-08-29 14:05:26.519005,2.0
12148,915,2026-04-28 14:05:26.519009,8.0
12149,613,2025-11-20 14:05:26.519013,2.0
12150,941,2026-03-13 14:05:26.519020,0.0
12151,48,2025-11-19 14:05:26.519025,4.0
12152,98,2026-01-27 14:05:26.519030,4.0
12153,258,2025-10-10 14:05:26.519033,5.0
12154,783,2026-02-26 14:05:26.519037,5.0
12155,754,2026-05-22 14:05:26.519042,1.0
12156,130,2026-05-18 14:05:26.519046,9.0
12157,554,2025-08-09 14:05:26.519050,7.0
12158,713,2026-02-18 14:05:26.519054,
12159,367,2026-01-24 14:05:26.519058,8.0
12160,904,2025-07-24 14:05:26.519062,7.0
106,1113,2026-03-08 14:05:26.519067,3.0
12162,86,2025-07-16 14:05:26.519072,5.0
12163,1174,2026-05-07 14:05:26.519076,
12164,470,2025-07-27 14:05:26.519080,2.0
12165,392,2025-10-05 14:05:26.519085,
12166,181,2025-07-17 14:05:26.519089,2.0
12167,1090,2025-12-09 14:05:26.519093,
12168,588,2025-11-05 14:05:26.519097,5.0
12169,236,2026-03-11 14:05:26.519101,4.0
12170,574,2025-06-09 14:05:26.519106,2.0
12171,244,2025-12-15 14:05:26.519110,8.0
12172,623,2025-10-02 14:05:26.519114,7.0
12173,1051,2025-12-08 14:05:26.519118,10.0
12174,1101,2026-05-25 14:05:26.519122,0.0
12175,510,2025-10-16 14:05:26.519127,1.0
12176,584,2026-03-24 14:05:26.519131,0.0
12177,59,2025-11-29 14:05:26.519136,1.0
12178,1189,2026-03-17 14:05:26.519140,3.0
12179,464,2025-07-18 14:05:26.519145,5.0
12180,968,2026-02-09 14:05:26.519149,4.0
12181,831,2026-03-01 14:05:26.519154,5.0
12182,172,2025-11-01 14:05:26.519160,9.0
12183,258,2026-06-06 14:05:26.519189,0.0
41,1191,2025-11-03 14:05:26.519197,6.0
12185,93,2025-08-10 14:05:26.519201,3.0
12186,866,2025-10-03 14:05:26.519205,4.0
12187,28,2025-10-02 14:05:26.519209,10.0
12188,389,2026-01-13 14:05:26.519213,4.0
12189,793,2025-11-02 14:05:26.519218,1.0
12190,179,2025-06-21 14:05:26.519222,3.0
12191,411,2026-01-28 14:05:26.519226,10.0
12192,794,2026-05-05 14:05:26.519230,4.0
12193,631,2025-12-03 14:05:26.519236,10.0
12194,913,2025-08-17 14:05:26.519240,2.0
12195,902,2026-04-09 14:05:26.519244,1.0
12196,94,2025-12-24 14:05:26.519450,6.0
12197,1063,2025-07-27 14:05:26.519459,8.0
12198,268,2025-07-28 14:05:26.519464,6.0
12199,95,2025-09-29 14:05:26.519468,10.0
12200,1097,2026-02-01 14:05:26.519473,10.0
12201,211,2026-01-03 14:05:26.519478,2.0
12202,750,2025-09-08 14:05:26.519482,
12203,611,2025-07-24 14:05:26.519487,10.0
12204,566,2025-08-22 14:05:26.519491,6.0
12205,392,2026-01-12 14:05:26.519495,2.0
12206,874,2025-08-23 14:05:26.519499,1.0
12207,794,2026-02-24 14:05:26.519503,4.0
12208,1005,2025-10-23 14:05:26.519508,6.0
12209,541,2026-05-23 14:05:26.519512,2.0
12210,326,2025-12-27 14:05:26.519517,1.0
12211,605,2026-02-04 14:05:26.519521,0.0
12212,769,2026-03-28 14:05:26.519530,8.0
12213,214,2025-06-09 14:05:26.519536,3.0
12214,293,2026-03-26 14:05:26.519542,8.0
12215,421,2026-05-25 14:05:26.519547,6.0
12216,646,2026-06-05 14:05:26.519551,
12217,1022,2026-04-02 14:05:26.519555,2.0
12218,775,2026-05-22 14:05:26.519560,7.0
12219,414,2025-10-02 14:05:26.519564,5.0
12220,334,2025-08-29 14:05:26.519568,5.0
12221,784,2025-10-12 14:05:26.519573,4.0
12222,561,2026-01-24 14:05:26.519577,7.0
12223,886,2025-12-24 14:05:26.519582,5.0
12224,999,2025-07-24 14:05:26.519586,
12225,895,2025-06-11 14:05:26.519591,9.0
12226,322,2026-05-21 14:05:26.519595,4.0
12,196,2025-09-20 14:05:26.519600,5.0
12228,367,2025-08-24 14:05:26.519605,1.0
132,506,2025-06-16 14:05:26.519609,6.0
12230,478,2025-09-15 14:05:26.519614,1.0
12231,314,2025-07-22 14:05:26.519618,1.0
12232,817,2025-12-12 14:05:26.519622,0.0
12233,649,2025-07-21 14:05:26.519626,8.0
12234,492,2025-07-11 14:05:26.519631,0.0
12235,1032,2025-08-09 14:05:26.519635,4.0
12236,870,2026-01-31 14:05:26.519639,
12237,102,2026-01-04 14:05:26.519643,0.0
12238,842,2025-10-17 14:05:26.519648,7.0
12239,551,2025-10-08 14:05:26.519652,2.0
12240,95,2025-10-28 14:05:26.519657,5.0
12241,431,2026-05-11 14:05:26.519661,9.0
12242,508,2025-06-20 14:05:26.519665,0.0
12243,310,2025-12-24 14:05:26.519670,1.0
12244,673,2025-06-19 14:05:26.519674,4.0
12245,802,2025-08-22 14:05:26.519679,4.0
12246,139,2026-02-12 14:05:26.519686,10.0
12247,1038,2025-07-08 14:05:26.519690,7.0
12248,422,2025-07-25 14:05:26.519696,1.0
12249,24,2025-11-06 14:05:26.519700,7.0
12250,595,2025-07-03 14:05:26.519705,1.0
12251,776,2025-09-20 14:05:26.519709,2.0
12252,570,2025-07-28 14:05:26.519713,2.0
12253,729,2026-01-13 14:05:26.519718,9.0
12254,311,2025-10-12 14:05:26.519722,3.0
12255,498,2025-12-21 14:05:26.519727,8.0
12256,487,2025-09-22 14:05:26.519731,5.0
12257,1008,2025-12-31 14:05:26.519736,3.0
12258,933,2025-11-17 14:05:26.519740,4.0
12259,333,2025-11-19 14:05:26.519744,5.0
12260,869,2025-10-19 14:05:26.519749,8.0
12261,241,2026-01-19 14:05:26.519753,8.0
12262,429,2026-03-01 14:05:26.519757,10.0
12263,81,2026-04-27 14:05:26.519761,7.0
200,765,2026-06-05 14:05:26.519766,7.0
12265,83,2025-11-24 14:05:26.519771,10.0
12266,991,2025-12-18 14:05:26.519775,9.0
12267,754,2025-07-23 14:05:26.519779,3.0
12268,219,2025-07-31 14:05:26.519784,9.0
12269,7,2025-12-07 14:05:26.519788,5.0
12270,1098,2026-05-15 14:05:26.519904,8.0
12271,1144,2025-12-31 14:05:26.519909,4.0
12272,801,2026-04-26 14:05:26.519913,
12273,670,2025-06-14 14:05:26.519917,9.0
12274,341,2026-04-26 14:05:26.519923,3.0
12275,141,2025-12-14 14:05:26.519928,5.0
12276,827,2026-05-13 14:05:26.519931,3.0
12277,144,2025-09-11 14:05:26.519939,2.0
12278,856,2026-01-15 14:05:26.519943,10.0
12279,903,2025-07-04 14:05:26.519947,3.0
12280,943,2025-10-21 14:05:26.519951,8.0
12281,1108,2025-09-30 14:05:26.519957,3.0
12282,949,2025-11-29 14:05:26.519962,6.0
12283,180,2025-09-16 14:05:26.519965,6.0
12284,884,2026-03-18 14:05:26.519973,4.0
12285,705,2025-09-26 14:05:26.519977,6.0
12286,308,2026-03-21 14:05:26.519981,9.0
12287,496,2026-05-26 14:05:26.519985,2.0
12288,383,2025-11-24 14:05:26.519989,9.0
12289,944,2025-12-13 14:05:26.519993,4.0
12290,723,2025-12-21 14:05:26.519997,2.0
12291,523,2025-08-06 14:05:26.520001,10.0
12292,202,2025-09-24 14:05:26.520005,4.0
12293,411,2025-10-24 14:05:26.520009,7.0
12294,237,2026-02-13 14:05:26.520013,6.0
12295,1028,2026-05-16 14:05:26.520017,3.0
12296,635,2025-11-08 14:05:26.520021,6.0
12297,163,2026-02-27 14:05:26.520025,
12298,724,2025-10-20 14:05:26.520030,6.0
12299,710,2026-02-16 14:05:26.520034,3.0
172,1106,2025-06-18 14:05:26.520037,6.0
12301,87,2026-02-01 14:05:26.520042,2.0
12302,382,2026-02-26 14:05:26.520046,4.0
12303,673,2026-02-03 14:05:26.520050,3.0
12304,996,2025-12-04 14:05:26.520054,3.0
12305,625,2025-10-02 14:05:26.520059,9.0
12306,558,2026-01-20 14:05:26.520063,6.0
12307,892,2025-07-29 14:05:26.520067,9.0
12308,940,2026-04-10 14:05:26.520071,8.0
12309,1089,2025-12-02 14:05:26.520080,8.0
12310,485,2026-01-14 14:05:26.520085,2.0
12311,1086,2026-02-23 14:05:26.520089,
12312,293,2026-03-02 14:05:26.520097,8.0
12313,429,2025-09-16 14:05:26.520100,1.0
12314,412,2025-07-29 14:05:26.520104,2.0
12315,449,2025-06-16 14:05:26.520108,5.0
12316,754,2025-11-19 14:05:26.520112,1.0
12317,481,2025-07-08 14:05:26.520116,5.0
